Georgia, bacteremia
bitter-bark, bacteremia
Pinckneya, bacteremia
chill, bacteremia
iciness, bacteremia
gelidity, bacteremia
frisson, bacteremia
shiver, bacteremia
quiver, bacteremia
shudder, bacteremia
thrill, bacteremia
tingle, bacteremia
pall, bacteremia
flushing, bacteremia
unresponsiveness, bacteremia
deadness, bacteremia
indifferent mood, bacteremia
urinoma, bacteremia
vomit, bacteremia
vomiting, bacteremia
emesis, bacteremia
regurgitation, bacteremia
disgorgement, bacteremia
puking, bacteremia
distended abdomen, bacteremia
hypoalbuminemia, bacteremia
pustule, bacteremia
prostatism, bacteremia
diarrhea, bacteremia
abdominal tenderness, bacteremia
pleuritic pain, bacteremia
decreased translucency, bacteremia
lividness, bacteremia
lividity, bacteremia
luridness, bacteremia
paleness, bacteremia
pallidness, bacteremia
pallor, bacteremia
wanness, bacteremia
achromasia, bacteremia
orthopnea, failure kidney
oliguria, failure kidney
slowing of urinary stream, failure kidney
extreme exhaustion, failure kidney
unresponsiveness, failure kidney
deadness, failure kidney
hypotension, failure kidney
enuresis, failure kidney
shortness of breath, failure kidney
haemorrhage, failure kidney
prostatism, failure kidney
no status change, failure kidney
bedridden bedridden, failure kidney
fatigue, failure kidney
breakthrough pain, sickle cell anemia
pain back, sickle cell anemia
analgesic, sickle cell anemia
anodyne, sickle cell anemia
painkiller, sickle cell anemia
pain, sickle cell anemia
painful, sickle cell anemia
annoyance, sickle cell anemia
bother, sickle cell anemia
botheration, sickle cell anemia
infliction, sickle cell anemia
painfulness, sickle cell anemia
nuisance, sickle cell anemia
shortness of breath, sickle cell anemia
snuffle, sickle cell anemia
sniffle, sickle cell anemia
snivel, sickle cell anemia
pain chest, sickle cell anemia
pain abdominal, sickle cell anemia
hepatosplenomegaly, sickle cell anemia
green sputum, sickle cell anemia
apyrexial, sickle cell anemia
aspirin, sickle cell anemia
headache, sickle cell anemia
concern, sickle cell anemia
worry, sickle cell anemia
vexation, sickle cell anemia
orthopnea, failure heart
fatigue, failure heart
dyspnea on exertion, failure heart
dyspnea, failure heart
shortness of breath, failure heart
pansystolic murmur, failure heart
jugular venous distention, failure heart
systolic ejection murmur, failure heart
hypotension, failure heart
angina pectoris, failure heart
hypokinesia, failure heart
cough, upper respiratory infection
troche, upper respiratory infection
pastille, upper respiratory infection
pastil, upper respiratory infection
throat sore, upper respiratory infection
wheezing, upper respiratory infection
shortness of breath, upper respiratory infection
labored breathing, upper respiratory infection
fever, upper respiratory infection
Acacia, upper respiratory infection
blue, upper respiratory infection
Eucalyptus, upper respiratory infection
Georgia, upper respiratory infection
bitter-bark, upper respiratory infection
Pinckneya, upper respiratory infection
stuffy nose, upper respiratory infection
productive cough, upper respiratory infection
snuffle, upper respiratory infection
sniffle, upper respiratory infection
snivel, upper respiratory infection
indifferent mood, upper respiratory infection
egophony, upper respiratory infection
barking cough, upper respiratory infection
polymyalgia, upper respiratory infection
pleuritic pain, upper respiratory infection
night sweat, upper respiratory infection
dyspnea, upper respiratory infection
productive cough, upper respiratory infection
decreased translucency, upper respiratory infection
rhonchus, upper respiratory infection
rapid shallow breathing, upper respiratory infection
apyrexial, upper respiratory infection
noisy respiration, upper respiratory infection
nasal discharge present, upper respiratory infection
emphysematous change, upper respiratory infection
frail, upper respiratory infection
cystic lesion, upper respiratory infection
symptom aggravating factors, upper respiratory infection
hemodynamically stable, upper respiratory infection
ascites, hepatitis
spontaneous rupture of membranes, hepatitis
tachypnea, hepatitis
pain abdominal, hepatitis
pruritus, hepatitis
anorexia, hepatitis
transaminitis, hepatitis
projectile vomiting, hepatitis
chill, hepatitis
iciness, hepatitis
gelidity, hepatitis
frisson, hepatitis
shiver, hepatitis
quiver, hepatitis
shudder, hepatitis
thrill, hepatitis
tingle, hepatitis
pall, hepatitis
distress respiratory, hepatitis
fever, hepatitis
Acacia, hepatitis
blue, hepatitis
Eucalyptus, hepatitis
Georgia, hepatitis
bitter-bark, hepatitis
Pinckneya, hepatitis
vomit, hepatitis
vomiting, hepatitis
emesis, hepatitis
regurgitation, hepatitis
disgorgement, hepatitis
puking, hepatitis
shortness of breath, hypertension pulmonary
Stahli s line, hypertension pulmonary
heavy legs, hypertension pulmonary
breath sounds decreased, hypertension pulmonary
neck stiffness, hypertension pulmonary
dyspnea on exertion, hypertension pulmonary
cyanosis, hypertension pulmonary
hypotension, hypertension pulmonary
left atrial hypertrophy, hypertension pulmonary
paresthesia, deglutition disorder
titubation, deglutition disorder
dysarthria, deglutition disorder
painful swallowing, deglutition disorder
gruffness, deglutition disorder
hoarseness, deglutition disorder
huskiness, deglutition disorder
stridor, deglutition disorder
spasm, deglutition disorder
asthenia, deglutition disorder
dysdiadochokinesia, deglutition disorder
ataxia, deglutition disorder
achalasia, deglutition disorder
decreased body weight, deglutition disorder
severity, deglutition disorder
severeness, deglutition disorder
harshness, deglutition disorder
rigor, deglutition disorder
rigour, deglutition disorder
rigorousness, deglutition disorder
rigourousness, deglutition disorder
inclemency, deglutition disorder
hardness, deglutition disorder
stiffness, deglutition disorder
awkwardness, deglutition disorder
clumsiness, deglutition disorder
gracelessness, deglutition disorder
lesion, deglutition disorder
side pain, deglutition disorder
hot flush, gout
analgesic, gout
anodyne, gout
painkiller, gout
pain, gout
painful, gout
annoyance, gout
bother, gout
botheration, gout
infliction, gout
painfulness, gout
nuisance, gout
red, gout
redness, gout
swelling, gout
erythema, gout
emphysematous change, gout
sore to touch, gout
hypokinesia, gout
ascites, gout
patient non compliance, gout
ecchymosis, thrombocytopaenia
monocytosis, thrombocytopaenia
posterior rhinorrhea, thrombocytopaenia
haemorrhage, thrombocytopaenia
tachypnea, thrombocytopaenia
fever, thrombocytopaenia
Acacia, thrombocytopaenia
blue, thrombocytopaenia
Eucalyptus, thrombocytopaenia
Georgia, thrombocytopaenia
bitter-bark, thrombocytopaenia
Pinckneya, thrombocytopaenia
pruritus, thrombocytopaenia
hypotension, thrombocytopaenia
fatigue, thrombocytopaenia
unresponsiveness, hypoglycemia
deadness, hypoglycemia
 hypothermia,  natural 
incoherent, hypoglycemia
qt interval prolonged, hypoglycemia
lameness claudication, hypoglycemia
unconscious state, hypoglycemia
clammy skin, hypoglycemia
polyuria, hypoglycemia
distress respiratory, hypoglycemia
hypotension, hypoglycemia
mediastinal shift, pneumonia aspiration
fever, pneumonia aspiration
Acacia, pneumonia aspiration
blue, pneumonia aspiration
Eucalyptus, pneumonia aspiration
Georgia, pneumonia aspiration
bitter-bark, pneumonia aspiration
Pinckneya, pneumonia aspiration
clonus, pneumonia aspiration
mental status changes, pneumonia aspiration
decreased translucency, pneumonia aspiration
unresponsiveness, pneumonia aspiration
deadness, pneumonia aspiration
extreme exhaustion, pneumonia aspiration
grogginess, pneumonia aspiration
stupor, pneumonia aspiration
stupefaction, pneumonia aspiration
semiconsciousness, pneumonia aspiration
daze, pneumonia aspiration
shock, pneumonia aspiration
seizure, pneumonia aspiration
capture, pneumonia aspiration
gaining, pneumonia aspiration
transaminitis, pneumonia aspiration
hemiplegia, pneumonia aspiration
cough, pneumonia aspiration
troche, pneumonia aspiration
pastille, pneumonia aspiration
pastil, pneumonia aspiration
gurgle, pneumonia aspiration
analgesic, pneumonia aspiration
anodyne, pneumonia aspiration
painkiller, pneumonia aspiration
pain, pneumonia aspiration
painful, pneumonia aspiration
annoyance, pneumonia aspiration
bother, pneumonia aspiration
botheration, pneumonia aspiration
infliction, pneumonia aspiration
painfulness, pneumonia aspiration
nuisance, pneumonia aspiration
diarrhea, pneumonia aspiration
pain abdominal, pneumonia aspiration
fever, colitis
Acacia, colitis
blue, colitis
Eucalyptus, colitis
Georgia, colitis
bitter-bark, colitis
Pinckneya, colitis
thicken, colitis
green sputum, colitis
vomit, colitis
vomiting, colitis
emesis, colitis
regurgitation, colitis
disgorgement, colitis
puking, colitis
nausea and vomiting, colitis
awakening early, colitis
analgesic, colitis
anodyne, colitis
painkiller, colitis
pain, colitis
painful, colitis
annoyance, colitis
bother, colitis
botheration, colitis
infliction, colitis
painfulness, colitis
nuisance, colitis
nausea, colitis
chill, colitis
iciness, colitis
gelidity, colitis
frisson, colitis
shiver, colitis
quiver, colitis
shudder, colitis
thrill, colitis
tingle, colitis
pall, colitis
tenesmus, colitis
urge incontinence, colitis
pain abdominal, colitis
hemodynamically stable, colitis
fecaluria, diverticulosis
stultification, diverticulosis
constipation, diverticulosis
impairment, diverticulosis
deadening, diverticulosis
abscess bacterial, diverticulosis
heme positive, diverticulosis
lightheadedness, diverticulosis
diarrhea, diverticulosis
haemorrhage, diverticulosis
analgesic, diverticulosis
anodyne, diverticulosis
painkiller, diverticulosis
pain, diverticulosis
painful, diverticulosis
annoyance, diverticulosis
bother, diverticulosis
botheration, diverticulosis
infliction, diverticulosis
painfulness, diverticulosis
nuisance, diverticulosis
projectile vomiting, diverticulosis
pneumatouria, diverticulosis
cystic lesion, diverticulosis
anorexia, diverticulosis
nausea, diverticulosis
feeling suicide, diverticulosis
feeling hopeless, diverticulosis
hallucinations auditory, suicide attempt
sleeplessness, suicide attempt
suicidal, suicide attempt
suicide, suicide attempt
kill self, suicide attempt
self-destruction, suicide attempt
martyr, suicide attempt
sacrifice, suicide attempt
felo-de-se, suicide attempt
motor retardation, suicide attempt
weepiness, suicide attempt
tearfulness, suicide attempt
unable to concentrate, suicide attempt
todd paralysis, suicide attempt
concern, suicide attempt
worry, suicide attempt
headache, suicide attempt
vexation, suicide attempt
trouble, suicide attempt
fatigue, suicide attempt
tremor, suicide attempt
shudder, suicide attempt
earth, suicide attempt
microseism, suicide attempt
alcoholic withdrawal symptoms, suicide attempt
agitation, suicide attempt
excitement, suicide attempt
turmoil, suicide attempt
upheaval, suicide attempt
hullabaloo, suicide attempt
unresponsiveness, suicide attempt
deadness, suicide attempt
amnesia, suicide attempt
memory, suicide attempt
blackout, suicide attempt
withdraw, suicide attempt
trouble, suicide attempt
difficulty, suicide attempt
difficultness, suicide attempt
irritable mood, suicide attempt
sensory discomfort, suicide attempt
drowsiness, suicide attempt
formication, suicide attempt
unconscious state, suicide attempt
fever, suicide attempt
Acacia, suicide attempt
blue, suicide attempt
Eucalyptus, suicide attempt
Georgia, suicide attempt
bitter-bark, suicide attempt
Pinckneya, suicide attempt
cough, suicide attempt
troche, suicide attempt
pastille, suicide attempt
pastil, suicide attempt
yellow sputum, Pneumocystis carinii pneumonia
cachexia, Pneumocystis carinii pneumonia
chill, Pneumocystis carinii pneumonia
iciness, Pneumocystis carinii pneumonia
gelidity, Pneumocystis carinii pneumonia
frisson, Pneumocystis carinii pneumonia
shiver, Pneumocystis carinii pneumonia
quiver, Pneumocystis carinii pneumonia
shudder, Pneumocystis carinii pneumonia
thrill, Pneumocystis carinii pneumonia
tingle, Pneumocystis carinii pneumonia
pall, Pneumocystis carinii pneumonia
decreased body weight, Pneumocystis carinii pneumonia
productive cough, Pneumocystis carinii pneumonia
myalgia, Pneumocystis carinii pneumonia
diarrhea, Pneumocystis carinii pneumonia
neck stiffness, Pneumocystis carinii pneumonia
hacking cough, Pneumocystis carinii pneumonia
dyspareunia, Pneumocystis carinii pneumonia
hypokalemia, Pneumocystis carinii pneumonia
dyspnea on exertion, Pneumocystis carinii pneumonia
poor dentition, Pneumocystis carinii pneumonia
transaminitis, Pneumocystis carinii pneumonia
productive cough, Pneumocystis carinii pneumonia
aspirin, Pneumocystis carinii pneumonia
headache, Pneumocystis carinii pneumonia
concern, Pneumocystis carinii pneumonia
worry, Pneumocystis carinii pneumonia
vexation, Pneumocystis carinii pneumonia
diskette, Pneumocystis carinii pneumonia
floppy, Pneumocystis carinii pneumonia
spontaneous rupture of membranes, Pneumocystis carinii pneumonia
inappropriate affect, hepatitis B
tachypnea, hepatitis B
yellow sputum, hepatitis B
projectile vomiting, hepatitis B
poor feeding, hepatitis B
pain abdominal, hepatitis B
abdominal tenderness, hepatitis B
wheelchair bound, hepatitis B
groan, hepatitis B
moan, hepatitis B
achalasia, parkinson disease
capitulation, parkinson disease
fall, parkinson disease
surrender, parkinson disease
spill, parkinson disease
tumble, parkinson disease
Spodoptera, parkinson disease
Hyphantria, parkinson disease
drop, parkinson disease
dip, parkinson disease
free, parkinson disease
downfall, parkinson disease
pin, parkinson disease
descent, parkinson disease
declivity, parkinson disease
decline, parkinson disease
declination, parkinson disease
declension, parkinson disease
downslope, parkinson disease
chump, parkinson disease
fool, parkinson disease
gull, parkinson disease
mark, parkinson disease
patsy, parkinson disease
sucker, parkinson disease
soft, parkinson disease
mug, parkinson disease
arnica, parkinson disease
Leontodon, parkinson disease
severity, parkinson disease
severeness, parkinson disease
harshness, parkinson disease
rigor, parkinson disease
rigour, parkinson disease
rigorousness, parkinson disease
rigourousness, parkinson disease
inclemency, parkinson disease
hardness, parkinson disease
stiffness, parkinson disease
awkwardness, parkinson disease
clumsiness, parkinson disease
gracelessness, parkinson disease
withdraw, parkinson disease
agitation, parkinson disease
excitement, parkinson disease
turmoil, parkinson disease
upheaval, parkinson disease
hullabaloo, parkinson disease
hemiplegia, parkinson disease
trouble, parkinson disease
difficulty, parkinson disease
difficultness, parkinson disease
unresponsiveness, parkinson disease
deadness, parkinson disease
syncope, parkinson disease
syncopation, parkinson disease
faint, parkinson disease
swoon, parkinson disease
deliquium, parkinson disease
facial paresis, parkinson disease
orthostasis, parkinson disease
concern, parkinson disease
worry, parkinson disease
headache, parkinson disease
vexation, parkinson disease
trouble, parkinson disease
drowsiness sleepy, parkinson disease
hematuria, parkinson disease
tremor, parkinson disease
shudder, parkinson disease
earth, parkinson disease
microseism, parkinson disease
night sweat, parkinson disease
mass of body structure, parkinson disease
lesion, lymphoma
fever, lymphoma
Acacia, lymphoma
blue, lymphoma
Eucalyptus, lymphoma
Georgia, lymphoma
bitter-bark, lymphoma
Pinckneya, lymphoma
welt, lymphoma
transaminitis, lymphoma
decreased body weight, lymphoma
ataxia, lymphoma
tinnitus, lymphoma
hydropneumothorax, lymphoma
superimposition, lymphoma
haemoptysis, lymphoma
fatigue tired, lymphoma
polydypsia, lymphoma
difficulty passing urine, lymphoma
sore to touch, hyperglycemia
pruritus, hyperglycemia
feeling strange, hyperglycemia
pustule, hyperglycemia
cushingoid facies cushingoid habitus, hyperglycemia
decreased body weight, hyperglycemia
mood depressed, hyperglycemia
estrogen use, hyperglycemia
wheezing, hyperglycemia
ascites, hyperglycemia
seizure, hyperglycemia
capture, hyperglycemia
gaining, hyperglycemia
uncoordination, encephalopathy
asterixis, encephalopathy
haemorrhage, encephalopathy
drowsiness sleepy, encephalopathy
absences finding, encephalopathy
posturing, encephalopathy
air, encephalopathy
aura, encephalopathy
atmosphere, encephalopathy
aureole, encephalopathy
halo, encephalopathy
nimbus, encephalopathy
glory, encephalopathy
gloriole, encephalopathy
tonic seizures, encephalopathy
debilitation, encephalopathy
enervation, encephalopathy
enfeeblement, encephalopathy
exhaustion, encephalopathy
consciousness clear, encephalopathy
unresponsiveness, encephalopathy
deadness, encephalopathy
thicken, encephalopathy
hypokinesia, encephalopathy
shortness of breath, tricuspid valve insufficiency
analgesic, tricuspid valve insufficiency
anodyne, tricuspid valve insufficiency
painkiller, tricuspid valve insufficiency
pain, tricuspid valve insufficiency
painful, tricuspid valve insufficiency
annoyance, tricuspid valve insufficiency
bother, tricuspid valve insufficiency
botheration, tricuspid valve insufficiency
infliction, tricuspid valve insufficiency
painfulness, tricuspid valve insufficiency
nuisance, tricuspid valve insufficiency
vomit, tricuspid valve insufficiency
vomiting, tricuspid valve insufficiency
emesis, tricuspid valve insufficiency
regurgitation, tricuspid valve insufficiency
disgorgement, tricuspid valve insufficiency
puking, tricuspid valve insufficiency
nausea, tricuspid valve insufficiency
bradycardia, tricuspid valve insufficiency
pain abdominal, tricuspid valve insufficiency
fever, tricuspid valve insufficiency
Acacia, tricuspid valve insufficiency
blue, tricuspid valve insufficiency
Eucalyptus, tricuspid valve insufficiency
Georgia, tricuspid valve insufficiency
bitter-bark, tricuspid valve insufficiency
Pinckneya, tricuspid valve insufficiency
cicatrisation, tricuspid valve insufficiency
mediastinal shift, tricuspid valve insufficiency
impaired cognition, tricuspid valve insufficiency
drool, Alzheimer s disease
dribble, Alzheimer s disease
drivel, Alzheimer s disease
slobber, Alzheimer s disease
baloney, Alzheimer s disease
boloney, Alzheimer s disease
bilgewater, Alzheimer s disease
bosh, Alzheimer s disease
humbug, Alzheimer s disease
taradiddle, Alzheimer s disease
tarradiddle, Alzheimer s disease
tommyrot, Alzheimer s disease
tosh, Alzheimer s disease
twaddle, Alzheimer s disease
agitation, Alzheimer s disease
excitement, Alzheimer s disease
turmoil, Alzheimer s disease
upheaval, Alzheimer s disease
hullabaloo, Alzheimer s disease
nightmare, Alzheimer s disease
rhonchus, Alzheimer s disease
consciousness clear, Alzheimer s disease
point pupils, Alzheimer s disease
bedridden bedridden, Alzheimer s disease
frail, Alzheimer s disease
tremor resting, Alzheimer s disease
hyperkalemia, Alzheimer s disease
facial paresis, Alzheimer s disease
groggy, Alzheimer s disease
muscle twitch, Alzheimer s disease
wheelchair bound, Alzheimer s disease
tremor, Alzheimer s disease
shudder, Alzheimer s disease
earth, Alzheimer s disease
microseism, Alzheimer s disease
cough, Alzheimer s disease
troche, Alzheimer s disease
pastille, Alzheimer s disease
pastil, Alzheimer s disease
fever, Alzheimer s disease
Acacia, Alzheimer s disease
blue, Alzheimer s disease
Eucalyptus, Alzheimer s disease
Georgia, Alzheimer s disease
bitter-bark, Alzheimer s disease
Pinckneya, Alzheimer s disease
diarrhea, candidiasis oralcandidiasis
throat sore, candidiasis oralcandidiasis
decreased body weight, candidiasis oralcandidiasis
chill, candidiasis oralcandidiasis
iciness, candidiasis oralcandidiasis
gelidity, candidiasis oralcandidiasis
frisson, candidiasis oralcandidiasis
shiver, candidiasis oralcandidiasis
quiver, candidiasis oralcandidiasis
shudder, candidiasis oralcandidiasis
thrill, candidiasis oralcandidiasis
tingle, candidiasis oralcandidiasis
pall, candidiasis oralcandidiasis
aspirin, candidiasis oralcandidiasis
headache, candidiasis oralcandidiasis
concern, candidiasis oralcandidiasis
worry, candidiasis oralcandidiasis
vexation, candidiasis oralcandidiasis
abdominal tenderness, candidiasis oralcandidiasis
patient non compliance, candidiasis oralcandidiasis
photophobia, candidiasis oralcandidiasis
night sweat, candidiasis oralcandidiasis
painful swallowing, candidiasis oralcandidiasis
poor dentition, candidiasis oralcandidiasis
transaminitis, candidiasis oralcandidiasis
productive cough, candidiasis oralcandidiasis
adverse reaction adverse effect, candidiasis oralcandidiasis
abdominal bloating, candidiasis oralcandidiasis
asthenia, neuropathy
apathy, neuropathy
indifference, neuropathy
numbness, neuropathy
spiritlessness, neuropathy
nausea and vomiting, neuropathy
awakening early, neuropathy
hydropneumothorax, neuropathy
superimposition, neuropathy
fatigability, neuropathy
tenesmus, neuropathy
analgesic, neuropathy
anodyne, neuropathy
painkiller, neuropathy
pain, neuropathy
painful, neuropathy
annoyance, neuropathy
bother, neuropathy
botheration, neuropathy
infliction, neuropathy
painfulness, neuropathy
nuisance, neuropathy
slowing of urinary stream, neuropathy
shortness of breath, kidney disease
hyperkalemia, kidney disease
pain chest, kidney disease
fever, kidney disease
Acacia, kidney disease
blue, kidney disease
Eucalyptus, kidney disease
Georgia, kidney disease
bitter-bark, kidney disease
Pinckneya, kidney disease
gravida  , kidney disease
bleeding of vagina, kidney disease
para  , fibroid tumor
haemorrhage, fibroid tumor
abortion, fibroid tumor
mifepristone, fibroid tumor
RU, fibroid tumor
miscarriage, fibroid tumor
intermenstrual heavy bleeding, fibroid tumor
muscle hypotonia hypotonic, fibroid tumor
previous pregnancies  , fibroid tumor
shortness of breath, fibroid tumor
fever, fibroid tumor
Acacia, fibroid tumor
blue, fibroid tumor
Eucalyptus, fibroid tumor
Georgia, fibroid tumor
bitter-bark, fibroid tumor
Pinckneya, fibroid tumor
heartburn, fibroid tumor
primigravida, fibroid tumor
gravida, fibroid tumor
abnormally hard consistency, fibroid tumor
proteinemia, fibroid tumor
capitulation, glaucoma
fall, glaucoma
surrender, glaucoma
spill, glaucoma
tumble, glaucoma
Spodoptera, glaucoma
Hyphantria, glaucoma
drop, glaucoma
dip, glaucoma
free, glaucoma
downfall, glaucoma
pin, glaucoma
descent, glaucoma
declivity, glaucoma
decline, glaucoma
declination, glaucoma
declension, glaucoma
downslope, glaucoma
chump, glaucoma
fool, glaucoma
gull, glaucoma
mark, glaucoma
patsy, glaucoma
sucker, glaucoma
soft, glaucoma
mug, glaucoma
arnica, glaucoma
Leontodon, glaucoma
distended abdomen, glaucoma
unsteady gait, glaucoma
paresthesia, glaucoma
hyponatremia, glaucoma
agitation, glaucoma
excitement, glaucoma
turmoil, glaucoma
upheaval, glaucoma
hullabaloo, glaucoma
unconscious state, glaucoma
burning sensation, glaucoma
lesion, glaucoma
mass of body structure, glaucoma
thicken, neoplasm metastasis
tumor cell invasion, neoplasm metastasis
metastatic lesion, neoplasm metastasis
pain neck, neoplasm metastasis
lung nodule, neoplasm metastasis
analgesic, neoplasm metastasis
anodyne, neoplasm metastasis
painkiller, neoplasm metastasis
pain, neoplasm metastasis
painful, neoplasm metastasis
annoyance, neoplasm metastasis
bother, neoplasm metastasis
botheration, neoplasm metastasis
infliction, neoplasm metastasis
painfulness, neoplasm metastasis
nuisance, neoplasm metastasis
pain abdominal, neoplasm metastasis
food intolerance, neoplasm metastasis
mass of body structure, neoplasm metastasis
atypia, neoplasm metastasis
lesion, malignant tumor of colon carcinoma colon
prostatism, malignant tumor of colon carcinoma colon
stultification, malignant tumor of colon carcinoma colon
constipation, malignant tumor of colon carcinoma colon
impairment, malignant tumor of colon carcinoma colon
deadening, malignant tumor of colon carcinoma colon
general discomfort, malignant tumor of colon carcinoma colon
diarrhea, malignant tumor of colon carcinoma colon
pain abdominal, malignant tumor of colon carcinoma colon
urinary hesitation, malignant tumor of colon carcinoma colon
dizzy spells, malignant tumor of colon carcinoma colon
shooting pain, malignant tumor of colon carcinoma colon
bradycardia, malignant tumor of colon carcinoma colon
vomit, malignant tumor of colon carcinoma colon
vomiting, malignant tumor of colon carcinoma colon
emesis, malignant tumor of colon carcinoma colon
regurgitation, malignant tumor of colon carcinoma colon
disgorgement, malignant tumor of colon carcinoma colon
puking, malignant tumor of colon carcinoma colon
systolic ejection murmur, malignant tumor of colon carcinoma colon
nausea, malignant tumor of colon carcinoma colon
hyperemesis, malignant tumor of colon carcinoma colon
polydypsia, malignant tumor of colon carcinoma colon
polyuria, ketoacidosis diabetic
vomit, ketoacidosis diabetic
vomiting, ketoacidosis diabetic
emesis, ketoacidosis diabetic
regurgitation, ketoacidosis diabetic
disgorgement, ketoacidosis diabetic
puking, ketoacidosis diabetic
nausea, ketoacidosis diabetic
pain abdominal, ketoacidosis diabetic
milky, ketoacidosis diabetic
feeling strange, ketoacidosis diabetic
gurgle, ketoacidosis diabetic
nervousness, ketoacidosis diabetic
jitteriness, ketoacidosis diabetic
jumpiness, ketoacidosis diabetic
restiveness, ketoacidosis diabetic
abdominal tenderness, ketoacidosis diabetic
regurgitates after swallowing, ketoacidosis diabetic
vision blurred, ketoacidosis diabetic
urinary hesitation, ketoacidosis diabetic
diarrhea, ketoacidosis diabetic
seizure, ketoacidosis diabetic
capture, ketoacidosis diabetic
gaining, ketoacidosis diabetic
air, ketoacidosis diabetic
aura, ketoacidosis diabetic
atmosphere, ketoacidosis diabetic
aureole, ketoacidosis diabetic
halo, ketoacidosis diabetic
nimbus, ketoacidosis diabetic
glory, ketoacidosis diabetic
gloriole, ketoacidosis diabetic
drowsiness, tonic clonic epilepsy tonic clonic seizures
lip smacking, tonic clonic epilepsy tonic clonic seizures
myoclonus, tonic clonic epilepsy tonic clonic seizures
tremor, tonic clonic epilepsy tonic clonic seizures
shudder, tonic clonic epilepsy tonic clonic seizures
earth, tonic clonic epilepsy tonic clonic seizures
microseism, tonic clonic epilepsy tonic clonic seizures
phonophobia, tonic clonic epilepsy tonic clonic seizures
rolling of eyes, tonic clonic epilepsy tonic clonic seizures
starflower, tonic clonic epilepsy tonic clonic seizures
sleepy, tonic clonic epilepsy tonic clonic seizures
summer, tonic clonic epilepsy tonic clonic seizures
Ornithogalum, tonic clonic epilepsy tonic clonic seizures
hirsuteness, tonic clonic epilepsy tonic clonic seizures
hirsutism, tonic clonic epilepsy tonic clonic seizures
moody, tonic clonic epilepsy tonic clonic seizures
muscle twitch, tonic clonic epilepsy tonic clonic seizures
unresponsiveness, tonic clonic epilepsy tonic clonic seizures
deadness, tonic clonic epilepsy tonic clonic seizures
aspirin, tonic clonic epilepsy tonic clonic seizures
headache, tonic clonic epilepsy tonic clonic seizures
concern, tonic clonic epilepsy tonic clonic seizures
worry, tonic clonic epilepsy tonic clonic seizures
vexation, tonic clonic epilepsy tonic clonic seizures
ambidexterity, tonic clonic epilepsy tonic clonic seizures
ambidextrousness, tonic clonic epilepsy tonic clonic seizures
absences finding, tonic clonic epilepsy tonic clonic seizures
spasm, tonic clonic epilepsy tonic clonic seizures
decreased body weight, tonic clonic epilepsy tonic clonic seizures
tumor cell invasion, tonic clonic epilepsy tonic clonic seizures
pulsus paradoxus, malignant neoplasms
gravida   , malignant neoplasms
mass of body structure, malignant neoplasms
lesion, malignant neoplasms
heartburn, malignant neoplasms
night sweat, malignant neoplasms
thicken, malignant neoplasms
chill, malignant neoplasms
iciness, malignant neoplasms
gelidity, malignant neoplasms
frisson, malignant neoplasms
shiver, malignant neoplasms
quiver, malignant neoplasms
shudder, malignant neoplasms
thrill, malignant neoplasms
tingle, malignant neoplasms
pall, malignant neoplasms
decreased translucency, malignant neoplasms
pain abdominal, malignant neoplasms
dullness, malignant neoplasms
bluntness, malignant neoplasms
obtuseness, malignant neoplasms
food intolerance, malignant neoplasms
distress respiratory, malignant neoplasms
hypotension, malignant neoplasms
hemiplegia, respiratory failure
snore, respiratory failure
snoring, respiratory failure
stertor, respiratory failure
unresponsiveness, respiratory failure
deadness, respiratory failure
productive cough, respiratory failure
dyspnea, respiratory failure
tachypnea, respiratory failure
hyperkalemia, respiratory failure
hypokinesia, respiratory failure
sinus rhythm, respiratory failure
general unsteadiness, respiratory failure
bruit, respiratory failure
consciousness clear, respiratory failure
shortness of breath, respiratory failure
lesion, respiratory failure
red, respiratory failure
redness, respiratory failure
mass of body structure, melanoma
paraparesis, melanoma
fever, melanoma
Acacia, melanoma
blue, melanoma
Eucalyptus, melanoma
Georgia, melanoma
bitter-bark, melanoma
Pinckneya, melanoma
gravida  , melanoma
analgesic, melanoma
anodyne, melanoma
painkiller, melanoma
pain, melanoma
painful, melanoma
annoyance, melanoma
bother, melanoma
botheration, melanoma
infliction, melanoma
painfulness, melanoma
nuisance, melanoma
pruritus, melanoma
mass in breast, melanoma
vomit, melanoma
vomiting, melanoma
emesis, melanoma
regurgitation, melanoma
disgorgement, melanoma
puking, melanoma
diarrhea, melanoma
pain abdominal, gastroenteritis
holding spell, gastroenteritis
nausea, gastroenteritis
decreased body weight, gastroenteritis
sore to touch, gastroenteritis
scleral icterus, gastroenteritis
fever, gastroenteritis
Acacia, gastroenteritis
blue, gastroenteritis
Eucalyptus, gastroenteritis
Georgia, gastroenteritis
bitter-bark, gastroenteritis
Pinckneya, gastroenteritis
myalgia, gastroenteritis
hyponatremia, gastroenteritis
heave, gastroenteritis
retch, gastroenteritis
mass of body structure, gastroenteritis
decreased body weight, gastroenteritis
lesion, malignant neoplasm of lung carcinoma of lung
cough, malignant neoplasm of lung carcinoma of lung
troche, malignant neoplasm of lung carcinoma of lung
pastille, malignant neoplasm of lung carcinoma of lung
pastil, malignant neoplasm of lung carcinoma of lung
lung nodule, malignant neoplasm of lung carcinoma of lung
shortness of breath, malignant neoplasm of lung carcinoma of lung
haemoptysis, malignant neoplasm of lung carcinoma of lung
