Unspecified injury of left renal vein  subsequent encounter,S35405D,
Laceration of other flexor muscle  fascia and tendon at forearm level  unspecified arm  subsequent encounter,S56229D,
Laceration of other flexor muscle  fascia and tendon at forearm level  unspecified arm  sequela,S56229S,
Other injury of other flexor muscle  fascia and tendon at forearm level  right arm  initial encounter,S56291A,
Other injury of other flexor muscle  fascia and tendon at forearm level  right arm  subsequent encounter,S56291D,
Other injury of other flexor muscle  fascia and tendon at forearm level  right arm  sequela,S56291S,
Other injury of other flexor muscle  fascia and tendon at forearm level  left arm  initial encounter,S56292A,
Other injury of other flexor muscle  fascia and tendon at forearm level  left arm  subsequent encounter,S56292D,
Other injury of other flexor muscle  fascia and tendon at forearm level  left arm  sequela,S56292S,
Other injury of other flexor muscle  fascia and tendon at forearm level  unspecified arm  initial encounter,S56299A,
Other injury of other flexor muscle  fascia and tendon at forearm level  unspecified arm  subsequent encounter,S56299D,
Other injury of other flexor muscle  fascia and tendon at forearm level  unspecified arm  sequela,S56299S,
Unspecified injury of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  initial encounter,S56301A,
Unspecified injury of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  subsequent encounter,S56301D,
Unspecified injury of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  sequela,S56301S,
Unspecified injury of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  initial encounter,S56302A,
Unspecified injury of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  subsequent encounter,S56302D,
Unspecified injury of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  sequela,S56302S,
Unspecified injury of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  initial encounter,S56309A,
Unspecified injury of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  subsequent encounter,S56309D,
Unspecified injury of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  sequela,S56309S,
Strain of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  initial encounter,S56311A,
Strain of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  subsequent encounter,S56311D,
Strain of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  sequela,S56311S,
Strain of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  initial encounter,S56312A,
Strain of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  subsequent encounter,S56312D,
Strain of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  sequela,S56312S,
Strain of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  initial encounter,S56319A,
Strain of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  subsequent encounter,S56319D,
Strain of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  sequela,S56319S,
Laceration of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  initial encounter,S56321A,
Laceration of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  subsequent encounter,S56321D,
Laceration of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  sequela,S56321S,
Laceration of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  initial encounter,S56322A,
Laceration of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  subsequent encounter,S56322D,
Laceration of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  sequela,S56322S,
Laceration of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  initial encounter,S56329A,
Laceration of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  subsequent encounter,S56329D,
Laceration of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  sequela,S56329S,
Other injury of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  initial encounter,S56391A,
Other injury of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  subsequent encounter,S56391D,
Other injury of extensor or abductor muscles  fascia and tendons of right thumb at forearm level  sequela,S56391S,
Other injury of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  initial encounter,S56392A,
Other injury of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  subsequent encounter,S56392D,
Other injury of extensor or abductor muscles  fascia and tendons of left thumb at forearm level  sequela,S56392S,
Other injury of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  initial encounter,S56399A,
Other injury of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  subsequent encounter,S56399D,
Other injury of extensor or abductor muscles  fascia and tendons of unspecified thumb at forearm level  sequela,S56399S,
Unspecified injury of extensor muscle  fascia and tendon of right index finger at forearm level  initial encounter,S56401A,
Unspecified injury of extensor muscle  fascia and tendon of right index finger at forearm level  subsequent encounter,S56401D,
Unspecified injury of extensor muscle  fascia and tendon of right index finger at forearm level  sequela,S56401S,
Unspecified injury of extensor muscle  fascia and tendon of left index finger at forearm level  initial encounter,S56402A,
Unspecified injury of extensor muscle  fascia and tendon of left index finger at forearm level  subsequent encounter,S56402D,
Unspecified injury of extensor muscle  fascia and tendon of left index finger at forearm level  sequela,S56402S,
Unspecified injury of extensor muscle  fascia and tendon of right middle finger at forearm level  initial encounter,S56403A,
Unspecified injury of extensor muscle  fascia and tendon of right middle finger at forearm level  subsequent encounter,S56403D,
Unspecified injury of extensor muscle  fascia and tendon of right middle finger at forearm level  sequela,S56403S,
Unspecified injury of extensor muscle  fascia and tendon of left middle finger at forearm level  initial encounter,S56404A,
Unspecified injury of extensor muscle  fascia and tendon of left middle finger at forearm level  subsequent encounter,S56404D,
Unspecified injury of extensor muscle  fascia and tendon of left middle finger at forearm level  sequela,S56404S,
Unspecified injury of extensor muscle  fascia and tendon of right ring finger at forearm level  initial encounter,S56405A,
Unspecified injury of extensor muscle  fascia and tendon of right ring finger at forearm level  subsequent encounter,S56405D,
Unspecified injury of extensor muscle  fascia and tendon of right ring finger at forearm level  sequela,S56405S,
Unspecified injury of extensor muscle  fascia and tendon of left ring finger at forearm level  initial encounter,S56406A,
Unspecified injury of extensor muscle  fascia and tendon of left ring finger at forearm level  subsequent encounter,S56406D,
Unspecified injury of extensor muscle  fascia and tendon of left ring finger at forearm level  sequela,S56406S,
Unspecified injury of extensor muscle  fascia and tendon of right little finger at forearm level  initial encounter,S56407A,
Unspecified injury of extensor muscle  fascia and tendon of right little finger at forearm level  subsequent encounter,S56407D,
Unspecified injury of extensor muscle  fascia and tendon of right little finger at forearm level  sequela,S56407S,
Unspecified injury of extensor muscle  fascia and tendon of left little finger at forearm level  initial encounter,S56408A,
Unspecified injury of extensor muscle  fascia and tendon of left little finger at forearm level  subsequent encounter,S56408D,
Unspecified injury of extensor muscle  fascia and tendon of left little finger at forearm level  sequela,S56408S,
Unspecified injury of extensor muscle  fascia and tendon of unspecified finger at forearm level  initial encounter,S56409A,
Unspecified injury of extensor muscle  fascia and tendon of unspecified finger at forearm level  subsequent encounter,S56409D,
Unspecified injury of extensor muscle  fascia and tendon of unspecified finger at forearm level  sequela,S56409S,
Strain of extensor muscle  fascia and tendon of right index finger at forearm level  initial encounter,S56411A,
Strain of extensor muscle  fascia and tendon of right index finger at forearm level  subsequent encounter,S56411D,
Strain of extensor muscle  fascia and tendon of right index finger at forearm level  sequela,S56411S,
Strain of extensor muscle  fascia and tendon of left index finger at forearm level  initial encounter,S56412A,
Strain of extensor muscle  fascia and tendon of left index finger at forearm level  subsequent encounter,S56412D,
Strain of extensor muscle  fascia and tendon of left index finger at forearm level  sequela,S56412S,
Strain of extensor muscle  fascia and tendon of right middle finger at forearm level  initial encounter,S56413A,
Strain of extensor muscle  fascia and tendon of right middle finger at forearm level  subsequent encounter,S56413D,
Strain of extensor muscle  fascia and tendon of right middle finger at forearm level  sequela,S56413S,
Strain of extensor muscle  fascia and tendon of left middle finger at forearm level  initial encounter,S56414A,
Strain of extensor muscle  fascia and tendon of left middle finger at forearm level  subsequent encounter,S56414D,
Strain of extensor muscle  fascia and tendon of left middle finger at forearm level  sequela,S56414S,
Strain of extensor muscle  fascia and tendon of right ring finger at forearm level  initial encounter,S56415A,
Strain of extensor muscle  fascia and tendon of right ring finger at forearm level  subsequent encounter,S56415D,
Strain of extensor muscle  fascia and tendon of right ring finger at forearm level  sequela,S56415S,
Strain of extensor muscle  fascia and tendon of left ring finger at forearm level  initial encounter,S56416A,
Strain of extensor muscle  fascia and tendon of left ring finger at forearm level  subsequent encounter,S56416D,
Strain of extensor muscle  fascia and tendon of left ring finger at forearm level  sequela,S56416S,
Strain of extensor muscle  fascia and tendon of right little finger at forearm level  initial encounter,S56417A,
Strain of extensor muscle  fascia and tendon of right little finger at forearm level  subsequent encounter,S56417D,
Strain of extensor muscle  fascia and tendon of right little finger at forearm level  sequela,S56417S,
Strain of extensor muscle  fascia and tendon of left little finger at forearm level  initial encounter,S56418A,
Strain of extensor muscle  fascia and tendon of left little finger at forearm level  subsequent encounter,S56418D,
Strain of extensor muscle  fascia and tendon of left little finger at forearm level  sequela,S56418S,
Strain of extensor muscle  fascia and tendon of finger  unspecified finger at forearm level  initial encounter,S56419A,
Strain of extensor muscle  fascia and tendon of finger  unspecified finger at forearm level  subsequent encounter,S56419D,
Strain of extensor muscle  fascia and tendon of finger  unspecified finger at forearm level  sequela,S56419S,
Laceration of extensor muscle  fascia and tendon of right index finger at forearm level  initial encounter,S56421A,
Laceration of extensor muscle  fascia and tendon of right index finger at forearm level  subsequent encounter,S56421D,
Laceration of extensor muscle  fascia and tendon of right index finger at forearm level  sequela,S56421S,
Laceration of extensor muscle  fascia and tendon of left index finger at forearm level  initial encounter,S56422A,
Laceration of extensor muscle  fascia and tendon of left index finger at forearm level  subsequent encounter,S56422D,
Laceration of extensor muscle  fascia and tendon of left index finger at forearm level  sequela,S56422S,
Laceration of extensor muscle  fascia and tendon of right middle finger at forearm level  initial encounter,S56423A,
Laceration of extensor muscle  fascia and tendon of right middle finger at forearm level  subsequent encounter,S56423D,
Laceration of extensor muscle  fascia and tendon of right middle finger at forearm level  sequela,S56423S,
Laceration of extensor muscle  fascia and tendon of left middle finger at forearm level  initial encounter,S56424A,
Laceration of extensor muscle  fascia and tendon of left middle finger at forearm level  subsequent encounter,S56424D,
Laceration of extensor muscle  fascia and tendon of left middle finger at forearm level  sequela,S56424S,
Laceration of extensor muscle  fascia and tendon of right ring finger at forearm level  initial encounter,S56425A,
Laceration of extensor muscle  fascia and tendon of right ring finger at forearm level  subsequent encounter,S56425D,
Laceration of extensor muscle  fascia and tendon of right ring finger at forearm level  sequela,S56425S,
Laceration of extensor muscle  fascia and tendon of left ring finger at forearm level  initial encounter,S56426A,
Laceration of extensor muscle  fascia and tendon of left ring finger at forearm level  subsequent encounter,S56426D,
Laceration of extensor muscle  fascia and tendon of left ring finger at forearm level  sequela,S56426S,
Laceration of extensor muscle  fascia and tendon of right little finger at forearm level  initial encounter,S56427A,
Laceration of extensor muscle  fascia and tendon of right little finger at forearm level  subsequent encounter,S56427D,
Laceration of extensor muscle  fascia and tendon of right little finger at forearm level  sequela,S56427S,
Laceration of extensor muscle  fascia and tendon of left little finger at forearm level  initial encounter,S56428A,
Laceration of extensor muscle  fascia and tendon of left little finger at forearm level  subsequent encounter,S56428D,
Laceration of extensor muscle  fascia and tendon of left little finger at forearm level  sequela,S56428S,
Laceration of extensor muscle  fascia and tendon of unspecified finger at forearm level  initial encounter,S56429A,
Laceration of extensor muscle  fascia and tendon of unspecified finger at forearm level  subsequent encounter,S56429D,
Laceration of extensor muscle  fascia and tendon of unspecified finger at forearm level  sequela,S56429S,
Other injury of extensor muscle  fascia and tendon of right index finger at forearm level  initial encounter,S56491A,
Other injury of extensor muscle  fascia and tendon of right index finger at forearm level  subsequent encounter,S56491D,
Other injury of extensor muscle  fascia and tendon of right index finger at forearm level  sequela,S56491S,
Other injury of extensor muscle  fascia and tendon of left index finger at forearm level  initial encounter,S56492A,
Other injury of extensor muscle  fascia and tendon of left index finger at forearm level  subsequent encounter,S56492D,
Other injury of extensor muscle  fascia and tendon of left index finger at forearm level  sequela,S56492S,
Other injury of extensor muscle  fascia and tendon of right middle finger at forearm level  initial encounter,S56493A,
Other injury of extensor muscle  fascia and tendon of right middle finger at forearm level  subsequent encounter,S56493D,
Other injury of extensor muscle  fascia and tendon of right middle finger at forearm level  sequela,S56493S,
Other injury of extensor muscle  fascia and tendon of left middle finger at forearm level  initial encounter,S56494A,
Other injury of extensor muscle  fascia and tendon of left middle finger at forearm level  subsequent encounter,S56494D,
Other injury of extensor muscle  fascia and tendon of left middle finger at forearm level  sequela,S56494S,
Other injury of extensor muscle  fascia and tendon of right ring finger at forearm level  initial encounter,S56495A,
Other injury of extensor muscle  fascia and tendon of right ring finger at forearm level  subsequent encounter,S56495D,
Other injury of extensor muscle  fascia and tendon of right ring finger at forearm level  sequela,S56495S,
Other injury of extensor muscle  fascia and tendon of left ring finger at forearm level  initial encounter,S56496A,
Other injury of extensor muscle  fascia and tendon of left ring finger at forearm level  subsequent encounter,S56496D,
Other injury of extensor muscle  fascia and tendon of left ring finger at forearm level  sequela,S56496S,
Other injury of extensor muscle  fascia and tendon of right little finger at forearm level  initial encounter,S56497A,
Other injury of extensor muscle  fascia and tendon of right little finger at forearm level  subsequent encounter,S56497D,
Other injury of extensor muscle  fascia and tendon of right little finger at forearm level  sequela,S56497S,
Other injury of extensor muscle  fascia and tendon of left little finger at forearm level  initial encounter,S56498A,
Other injury of extensor muscle  fascia and tendon of left little finger at forearm level  subsequent encounter,S56498D,
Other injury of extensor muscle  fascia and tendon of left little finger at forearm level  sequela,S56498S,
Other injury of extensor muscle  fascia and tendon of unspecified finger at forearm level  initial encounter,S56499A,
Other injury of extensor muscle  fascia and tendon of unspecified finger at forearm level  subsequent encounter,S56499D,
Other injury of extensor muscle  fascia and tendon of unspecified finger at forearm level  sequela,S56499S,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  right arm  initial encounter,S56501A,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  right arm  subsequent encounter,S56501D,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  right arm  sequela,S56501S,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  left arm  initial encounter,S56502A,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  left arm  subsequent encounter,S56502D,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  left arm  sequela,S56502S,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  unspecified arm  initial encounter,S56509A,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  unspecified arm  subsequent encounter,S56509D,
Unspecified injury of other extensor muscle  fascia and tendon at forearm level  unspecified arm  sequela,S56509S,
Strain of other extensor muscle  fascia and tendon at forearm level  right arm  initial encounter,S56511A,
Strain of other extensor muscle  fascia and tendon at forearm level  right arm  subsequent encounter,S56511D,
Strain of other extensor muscle  fascia and tendon at forearm level  right arm  sequela,S56511S,
Strain of other extensor muscle  fascia and tendon at forearm level  left arm  initial encounter,S56512A,
Strain of other extensor muscle  fascia and tendon at forearm level  left arm  subsequent encounter,S56512D,
Strain of other extensor muscle  fascia and tendon at forearm level  left arm  sequela,S56512S,
Strain of other extensor muscle  fascia and tendon at forearm level  unspecified arm  initial encounter,S56519A,
Strain of other extensor muscle  fascia and tendon at forearm level  unspecified arm  subsequent encounter,S56519D,
Strain of other extensor muscle  fascia and tendon at forearm level  unspecified arm  sequela,S56519S,
Laceration of other extensor muscle  fascia and tendon at forearm level  right arm  initial encounter,S56521A,
Laceration of other extensor muscle  fascia and tendon at forearm level  right arm  subsequent encounter,S56521D,
Laceration of other extensor muscle  fascia and tendon at forearm level  right arm  sequela,S56521S,
Laceration of other extensor muscle  fascia and tendon at forearm level  left arm  initial encounter,S56522A,
Laceration of other extensor muscle  fascia and tendon at forearm level  left arm  subsequent encounter,S56522D,
Laceration of other extensor muscle  fascia and tendon at forearm level  left arm  sequela,S56522S,
Laceration of other extensor muscle  fascia and tendon at forearm level  unspecified arm  initial encounter,S56529A,
Laceration of other extensor muscle  fascia and tendon at forearm level  unspecified arm  subsequent encounter,S56529D,
Laceration of other extensor muscle  fascia and tendon at forearm level  unspecified arm  sequela,S56529S,
Other injury of other extensor muscle  fascia and tendon at forearm level  right arm  initial encounter,S56591A,
Other injury of other extensor muscle  fascia and tendon at forearm level  right arm  subsequent encounter,S56591D,
Other injury of other extensor muscle  fascia and tendon at forearm level  right arm  sequela,S56591S,
Other injury of other extensor muscle  fascia and tendon at forearm level  left arm  initial encounter,S56592A,
Other injury of other extensor muscle  fascia and tendon at forearm level  left arm  subsequent encounter,S56592D,
Other injury of other extensor muscle  fascia and tendon at forearm level  left arm  sequela,S56592S,
Other injury of other extensor muscle  fascia and tendon at forearm level  unspecified arm  initial encounter,S56599A,
Other injury of other extensor muscle  fascia and tendon at forearm level  unspecified arm  subsequent encounter,S56599D,
Other injury of other extensor muscle  fascia and tendon at forearm level  unspecified arm  sequela,S56599S,
Unspecified injury of other muscles  fascia and tendons at forearm level  right arm  initial encounter,S56801A,
Unspecified injury of other muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56801D,
Unspecified injury of other muscles  fascia and tendons at forearm level  right arm  sequela,S56801S,
Unspecified injury of other muscles  fascia and tendons at forearm level  left arm  initial encounter,S56802A,
Unspecified injury of other muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56802D,
Unspecified injury of other muscles  fascia and tendons at forearm level  left arm  sequela,S56802S,
Unspecified injury of other muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56809A,
Unspecified injury of other muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56809D,
Unspecified injury of other muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56809S,
Strain of other muscles  fascia and tendons at forearm level  right arm  initial encounter,S56811A,
Strain of other muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56811D,
Strain of other muscles  fascia and tendons at forearm level  right arm  sequela,S56811S,
Strain of other muscles  fascia and tendons at forearm level  left arm  initial encounter,S56812A,
Strain of other muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56812D,
Strain of other muscles  fascia and tendons at forearm level  left arm  sequela,S56812S,
Strain of other muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56819A,
Strain of other muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56819D,
Strain of other muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56819S,
Laceration of other muscles  fascia and tendons at forearm level  right arm  initial encounter,S56821A,
Laceration of other muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56821D,
Laceration of other muscles  fascia and tendons at forearm level  right arm  sequela,S56821S,
Laceration of other muscles  fascia and tendons at forearm level  left arm  initial encounter,S56822A,
Laceration of other muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56822D,
Laceration of other muscles  fascia and tendons at forearm level  left arm  sequela,S56822S,
Laceration of other muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56829A,
Laceration of other muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56829D,
Laceration of other muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56829S,
Other injury of other muscles  fascia and tendons at forearm level  right arm  initial encounter,S56891A,
Other injury of other muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56891D,
Other injury of other muscles  fascia and tendons at forearm level  right arm  sequela,S56891S,
Other injury of other muscles  fascia and tendons at forearm level  left arm  initial encounter,S56892A,
Other injury of other muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56892D,
Other injury of other muscles  fascia and tendons at forearm level  left arm  sequela,S56892S,
Other injury of other muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56899A,
Other injury of other muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56899D,
Other injury of other muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56899S,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  right arm  initial encounter,S56901A,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56901D,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  right arm  sequela,S56901S,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  left arm  initial encounter,S56902A,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56902D,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  left arm  sequela,S56902S,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56909A,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56909D,
Unspecified injury of unspecified muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56909S,
Strain of unspecified muscles  fascia and tendons at forearm level  right arm  initial encounter,S56911A,
Strain of unspecified muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56911D,
Strain of unspecified muscles  fascia and tendons at forearm level  right arm  sequela,S56911S,
Strain of unspecified muscles  fascia and tendons at forearm level  left arm  initial encounter,S56912A,
Strain of unspecified muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56912D,
Strain of unspecified muscles  fascia and tendons at forearm level  left arm  sequela,S56912S,
Strain of unspecified muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56919A,
Strain of unspecified muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56919D,
Strain of unspecified muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56919S,
Laceration of unspecified muscles  fascia and tendons at forearm level  right arm  initial encounter,S56921A,
Laceration of unspecified muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56921D,
Laceration of unspecified muscles  fascia and tendons at forearm level  right arm  sequela,S56921S,
Laceration of unspecified muscles  fascia and tendons at forearm level  left arm  initial encounter,S56922A,
Laceration of unspecified muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56922D,
Laceration of unspecified muscles  fascia and tendons at forearm level  left arm  sequela,S56922S,
Laceration of unspecified muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56929A,
Laceration of unspecified muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56929D,
Laceration of unspecified muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56929S,
Other injury of unspecified muscles  fascia and tendons at forearm level  right arm  initial encounter,S56991A,
Other injury of unspecified muscles  fascia and tendons at forearm level  right arm  subsequent encounter,S56991D,
Other injury of unspecified muscles  fascia and tendons at forearm level  right arm  sequela,S56991S,
Other injury of unspecified muscles  fascia and tendons at forearm level  left arm  initial encounter,S56992A,
Other injury of unspecified muscles  fascia and tendons at forearm level  left arm  subsequent encounter,S56992D,
Other injury of unspecified muscles  fascia and tendons at forearm level  left arm  sequela,S56992S,
Other injury of unspecified muscles  fascia and tendons at forearm level  unspecified arm  initial encounter,S56999A,
Other injury of unspecified muscles  fascia and tendons at forearm level  unspecified arm  subsequent encounter,S56999D,
Other injury of unspecified muscles  fascia and tendons at forearm level  unspecified arm  sequela,S56999S,
Crushing injury of unspecified elbow  initial encounter,S5700XA,
Crushing injury of unspecified elbow  subsequent encounter,S5700XD,
Crushing injury of unspecified elbow  sequela,S5700XS,
Crushing injury of right elbow  initial encounter,S5701XA,
Crushing injury of right elbow  subsequent encounter,S5701XD,
Crushing injury of right elbow  sequela,S5701XS,
Crushing injury of left elbow  initial encounter,S5702XA,
Crushing injury of left elbow  subsequent encounter,S5702XD,
Crushing injury of left elbow  sequela,S5702XS,
Crushing injury of unspecified forearm  initial encounter,S5780XA,
Crushing injury of unspecified forearm  subsequent encounter,S5780XD,
Crushing injury of unspecified forearm  sequela,S5780XS,
Crushing injury of right forearm  initial encounter,S5781XA,
Crushing injury of right forearm  subsequent encounter,S5781XD,
Crushing injury of right forearm  sequela,S5781XS,
Crushing injury of left forearm  initial encounter,S5782XA,
Crushing injury of left forearm  subsequent encounter,S5782XD,
Crushing injury of left forearm  sequela,S5782XS,
Complete traumatic amputation at elbow level  right arm  initial encounter,S58011A,
Complete traumatic amputation at elbow level  right arm  subsequent encounter,S58011D,
Complete traumatic amputation at elbow level  right arm  sequela,S58011S,
Complete traumatic amputation at elbow level  left arm  initial encounter,S58012A,
Complete traumatic amputation at elbow level  left arm  subsequent encounter,S58012D,
Complete traumatic amputation at elbow level  left arm  sequela,S58012S,
Complete traumatic amputation at elbow level  unspecified arm  initial encounter,S58019A,
Complete traumatic amputation at elbow level  unspecified arm  subsequent encounter,S58019D,
Complete traumatic amputation at elbow level  unspecified arm  sequela,S58019S,
Partial traumatic amputation at elbow level  right arm  initial encounter,S58021A,
Partial traumatic amputation at elbow level  right arm  subsequent encounter,S58021D,
Partial traumatic amputation at elbow level  right arm  sequela,S58021S,
Partial traumatic amputation at elbow level  left arm  initial encounter,S58022A,
Partial traumatic amputation at elbow level  left arm  subsequent encounter,S58022D,
Partial traumatic amputation at elbow level  left arm  sequela,S58022S,
Partial traumatic amputation at elbow level  unspecified arm  initial encounter,S58029A,
Partial traumatic amputation at elbow level  unspecified arm  subsequent encounter,S58029D,
Partial traumatic amputation at elbow level  unspecified arm  sequela,S58029S,
Complete traumatic amputation at level between elbow and wrist  right arm  initial encounter,S58111A,
Complete traumatic amputation at level between elbow and wrist  right arm  subsequent encounter,S58111D,
Complete traumatic amputation at level between elbow and wrist  right arm  sequela,S58111S,
Complete traumatic amputation at level between elbow and wrist  left arm  initial encounter,S58112A,
Complete traumatic amputation at level between elbow and wrist  left arm  subsequent encounter,S58112D,
Complete traumatic amputation at level between elbow and wrist  left arm  sequela,S58112S,
Complete traumatic amputation at level between elbow and wrist  unspecified arm  initial encounter,S58119A,
Complete traumatic amputation at level between elbow and wrist  unspecified arm  subsequent encounter,S58119D,
Complete traumatic amputation at level between elbow and wrist  unspecified arm  sequela,S58119S,
Partial traumatic amputation at level between elbow and wrist  right arm  initial encounter,S58121A,
Partial traumatic amputation at level between elbow and wrist  right arm  subsequent encounter,S58121D,
Partial traumatic amputation at level between elbow and wrist  right arm  sequela,S58121S,
Partial traumatic amputation at level between elbow and wrist  left arm  initial encounter,S58122A,
Partial traumatic amputation at level between elbow and wrist  left arm  subsequent encounter,S58122D,
Partial traumatic amputation at level between elbow and wrist  left arm  sequela,S58122S,
Partial traumatic amputation at level between elbow and wrist  unspecified arm  initial encounter,S58129A,
Partial traumatic amputation at level between elbow and wrist  unspecified arm  subsequent encounter,S58129D,
Partial traumatic amputation at level between elbow and wrist  unspecified arm  sequela,S58129S,
Complete traumatic amputation of right forearm  level unspecified  initial encounter,S58911A,
Complete traumatic amputation of right forearm  level unspecified  subsequent encounter,S58911D,
Complete traumatic amputation of right forearm  level unspecified  sequela,S58911S,
Complete traumatic amputation of left forearm  level unspecified  initial encounter,S58912A,
Complete traumatic amputation of left forearm  level unspecified  subsequent encounter,S58912D,
Complete traumatic amputation of left forearm  level unspecified  sequela,S58912S,
Complete traumatic amputation of unspecified forearm  level unspecified  initial encounter,S58919A,
Complete traumatic amputation of unspecified forearm  level unspecified  subsequent encounter,S58919D,
Complete traumatic amputation of unspecified forearm  level unspecified  sequela,S58919S,
Partial traumatic amputation of right forearm  level unspecified  initial encounter,S58921A,
Partial traumatic amputation of right forearm  level unspecified  subsequent encounter,S58921D,
Partial traumatic amputation of right forearm  level unspecified  sequela,S58921S,
Partial traumatic amputation of left forearm  level unspecified  initial encounter,S58922A,
Partial traumatic amputation of left forearm  level unspecified  subsequent encounter,S58922D,
Partial traumatic amputation of left forearm  level unspecified  sequela,S58922S,
Partial traumatic amputation of unspecified forearm  level unspecified  initial encounter,S58929A,
Partial traumatic amputation of unspecified forearm  level unspecified  subsequent encounter,S58929D,
Partial traumatic amputation of unspecified forearm  level unspecified  sequela,S58929S,
Unspecified physeal fracture of lower end of ulna  right arm  initial encounter for closed fracture,S59001A,
Unspecified physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with routine healing,S59001D,
Unspecified physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with delayed healing,S59001G,
